url	language	product	change	reason	supported_existing_pages	quotation_target	canonical	indexable	same_search_intent
https://adlerrochefort.com/en/blog/insurance-guide-americans-moving-to-portugal/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/insurance-guide-americans-moving-to-portugal/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/insurance-guide-americans-moving-to-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/insuring-property-portfolio-two-jurisdictions/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/insuring-property-portfolio-two-jurisdictions/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/insuring-property-portfolio-two-jurisdictions/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/international-health-cover-children-school-abroad/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/international-health-cover-children-school-abroad/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/international-health-cover-children-school-abroad/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/liberty-mutual-home-insurance-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/liberty-mutual-home-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/liberty-mutual-home-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/long-term-care-planning-foreign-residents-portugal/	en	Specialist / claims enquiry	existing CTA/enquiry correction	Preserve specialist or claims enquiry fields; remove incorrect standard Home/Health direction and label enquiry honestly.	https://adlerrochefort.com/en/blog/long-term-care-planning-foreign-residents-portugal/	#ar-quote-form	https://adlerrochefort.com/en/blog/long-term-care-planning-foreign-residents-portugal/	yes	Specialist/claims intent differs from standard four-product quotation flow; no new page.
https://adlerrochefort.com/en/blog/mandatory-insurance-hospitality-tourism/	en	Specialist / claims enquiry	existing CTA/enquiry correction	Preserve specialist or claims enquiry fields; remove incorrect standard Home/Health direction and label enquiry honestly.	https://adlerrochefort.com/en/blog/mandatory-insurance-hospitality-tourism/	#ar-quote-form	https://adlerrochefort.com/en/blog/mandatory-insurance-hospitality-tourism/	yes	Specialist/claims intent differs from standard four-product quotation flow; no new page.
https://adlerrochefort.com/en/blog/medical-evacuation-repatriation-cover-residents-travel-constantly/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/medical-evacuation-repatriation-cover-residents-travel-constantly/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/medical-evacuation-repatriation-cover-residents-travel-constantly/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/medis-health-insurance-portugal/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/medis-health-insurance-portugal/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/medis-health-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/mortgage-life-insurance-foreign-buyers-portugal/	en	Specialist / claims enquiry	existing CTA/enquiry correction	Preserve specialist or claims enquiry fields; remove incorrect standard Home/Health direction and label enquiry honestly.	https://adlerrochefort.com/en/blog/mortgage-life-insurance-foreign-buyers-portugal/	#ar-quote-form	https://adlerrochefort.com/en/blog/mortgage-life-insurance-foreign-buyers-portugal/	yes	Specialist/claims intent differs from standard four-product quotation flow; no new page.
https://adlerrochefort.com/en/blog/moving-to-portugal-pre-existing-condition-health-cover/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/moving-to-portugal-pre-existing-condition-health-cover/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/moving-to-portugal-pre-existing-condition-health-cover/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/pre-existing-conditions-health-insurance-portugal/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/pre-existing-conditions-health-insurance-portugal/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/pre-existing-conditions-health-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/private-health-insurance-pre-existing-condition-portugal/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/private-health-insurance-pre-existing-condition-portugal/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/private-health-insurance-pre-existing-condition-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/property-held-company-structure-insurance/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/property-held-company-structure-insurance/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/property-held-company-structure-insurance/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/property-title-risk-portugal/	en	Specialist / claims enquiry	existing CTA/enquiry correction	Preserve specialist or claims enquiry fields; remove incorrect standard Home/Health direction and label enquiry honestly.	https://adlerrochefort.com/en/blog/property-title-risk-portugal/	#ar-quote-form	https://adlerrochefort.com/en/blog/property-title-risk-portugal/	yes	Specialist/claims intent differs from standard four-product quotation flow; no new page.
https://adlerrochefort.com/en/blog/renovating-listed-heritage-property-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/renovating-listed-heritage-property-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/renovating-listed-heritage-property-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/retiring-algarve-health-cover-65-plus/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/retiring-algarve-health-cover-65-plus/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/retiring-algarve-health-cover-65-plus/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/second-home-rent-out-holiday-let-standard-home-cover/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/second-home-rent-out-holiday-let-standard-home-cover/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/second-home-rent-out-holiday-let-standard-home-cover/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/second-homes-empty-months-unoccupancy-clause-voids-cover/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/second-homes-empty-months-unoccupancy-clause-voids-cover/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/second-homes-empty-months-unoccupancy-clause-voids-cover/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/sns-vs-private-insurance-expats-portugal/	en	Health	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/sns-vs-private-insurance-expats-portugal/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/sns-vs-private-insurance-expats-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/health-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/solar-panels-home-batteries-ev-chargers-policy-modern/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/solar-panels-home-batteries-ev-chargers-policy-modern/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/solar-panels-home-batteries-ev-chargers-policy-modern/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/swimming-pools-jetties-private-access-liability-nobody-insures/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/swimming-pools-jetties-private-access-liability-nobody-insures/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/swimming-pools-jetties-private-access-liability-nobody-insures/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/blog/travel-insurance-expats-portugal/	en	Specialist / claims enquiry	existing CTA/enquiry correction	Preserve specialist or claims enquiry fields; remove incorrect standard Home/Health direction and label enquiry honestly.	https://adlerrochefort.com/en/blog/travel-insurance-expats-portugal/	#ar-quote-form	https://adlerrochefort.com/en/blog/travel-insurance-expats-portugal/	yes	Specialist/claims intent differs from standard four-product quotation flow; no new page.
https://adlerrochefort.com/en/blog/water-damage-claim-portugal/	en	Specialist / claims enquiry	existing CTA/enquiry correction	Preserve specialist or claims enquiry fields; remove incorrect standard Home/Health direction and label enquiry honestly.	https://adlerrochefort.com/en/blog/water-damage-claim-portugal/	#ar-quote-form	https://adlerrochefort.com/en/blog/water-damage-claim-portugal/	yes	Specialist/claims intent differs from standard four-product quotation flow; no new page.
https://adlerrochefort.com/en/blog/zurich-home-insurance-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/blog/zurich-home-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/blog/zurich-home-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/car-insurance-portugal/	en	Auto	existing detailed product form	Complete three-step Auto quotation intake; existing product page reused.	https://adlerrochefort.com/en/ ; https://adlerrochefort.com/en/car-insurance-portugal/ ; https://adlerrochefort.com/en/blog/car-insurance-complete-guide/ ; https://adlerrochefort.com/en/blog/car-insurance-cost-portugal/ ; https://adlerrochefort.com/en/blog/car-insurance-expatriates/ ; https://adlerrochefort.com/en/blog/individual-car-insurance/	https://adlerrochefort.com/en/car-insurance-portugal/#quote-form	https://adlerrochefort.com/en/car-insurance-portugal/	yes	Existing informational car/import/cost guides overlap the topic; this is the established commercial quotation owner.
https://adlerrochefort.com/en/earthquake-insurance-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/earthquake-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/earthquake-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/expat-insurance-portugal/	en	General / specialist enquiry	existing	Form-related terminology or shared integration correction only; existing specialist/branch questions and page intent preserved.	https://adlerrochefort.com/en/expat-insurance-portugal/		https://adlerrochefort.com/en/expat-insurance-portugal/	yes	No new competing URL; original page and intent retained.
https://adlerrochefort.com/en/flood-insurance-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/flood-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/flood-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/health-insurance-quote/	en	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/en/ ; https://adlerrochefort.com/en/health-insurance-quote/ ; https://adlerrochefort.com/en/blog/allianz-april-medis-health-insurance-portugal-2026/ ; https://adlerrochefort.com/en/blog/allianz-health-insurance-portugal/ ; https://adlerrochefort.com/en/blog/april-international-health-insurance-portugal/ ; https://adlerrochefort.com/en/blog/british-expats-brexit-insurance-portugal/ ; https://adlerrochefort.com/en/blog/d7-visa-health-insurance-valid-proof/ ; https://adlerrochefort.com/en/blog/getting-insurance-portugal-before-nif-residency/ ; https://adlerrochefort.com/en/blog/health-insurance-cost-portugal-2026/ ; https://adlerrochefort.com/en/blog/health-insurance-portugal-americans/ ; https://adlerrochefort.com/en/blog/health-insurance-portugal/ ; https://adlerrochefort.com/en/blog/insurance-guide-americans-moving-to-portugal/ ; https://adlerrochefort.com/en/blog/international-health-cover-children-school-abroad/ ; https://adlerrochefort.com/en/blog/medical-evacuation-repatriation-cover-residents-travel-constantly/ ; https://adlerrochefort.com/en/blog/medis-health-insurance-portugal/ ; https://adlerrochefort.com/en/blog/moving-to-portugal-pre-existing-condition-health-cover/ ; https://adlerrochefort.com/en/blog/pre-existing-conditions-health-insurance-portugal/ ; https://adlerrochefort.com/en/blog/private-health-insurance-pre-existing-condition-portugal/ ; https://adlerrochefort.com/en/blog/retiring-algarve-health-cover-65-plus/ ; https://adlerrochefort.com/en/blog/sns-vs-private-insurance-expats-portugal/	https://adlerrochefort.com/en/health-insurance-quote/#quote-form	https://adlerrochefort.com/en/health-insurance-quote/	yes	Existing health guides and international-health-insurance-portugal have informational or international-cover intent; this is the established domestic Health quotation owner.
https://adlerrochefort.com/en/home-insurance-quote/	en	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/en/ ; https://adlerrochefort.com/en/home-insurance-quote/ ; https://adlerrochefort.com/en/apartment-insurance-portugal/ ; https://adlerrochefort.com/en/blog/algarve-home-earns-income-personal-use-vs-al-cover/ ; https://adlerrochefort.com/en/blog/allianz-home-insurance-portugal/ ; https://adlerrochefort.com/en/blog/alojamento-local-insurance-requirements/ ; https://adlerrochefort.com/en/blog/art-collection-household-policy-portugal/ ; https://adlerrochefort.com/en/blog/best-home-insurance-portugal-2026/ ; https://adlerrochefort.com/en/blog/change-bank-home-insurance-portugal/ ; https://adlerrochefort.com/en/blog/coastal-clifftop-properties-algarve-subsidence-erosion-flood/ ; https://adlerrochefort.com/en/blog/documents-to-insure-property-portugal/ ; https://adlerrochefort.com/en/blog/earthquake-cover-algarve-buildings/ ; https://adlerrochefort.com/en/blog/golf-resort-properties-insurance-portugal/ ; https://adlerrochefort.com/en/blog/hiscox-home-insurance-portugal/ ; https://adlerrochefort.com/en/blog/holiday-home-insurance-portugal/ ; https://adlerrochefort.com/en/blog/home-insurance-comporta-melides/ ; https://adlerrochefort.com/en/blog/home-insurance-cost-algarve-price-drivers/ ; https://adlerrochefort.com/en/blog/home-insurance-lagoa-carvoeiro/ ; https://adlerrochefort.com/en/blog/home-insurance-lagos/ ; https://adlerrochefort.com/en/blog/home-insurance-legalization/ ; https://adlerrochefort.com/en/blog/home-insurance-loule-almancil/ ; https://adlerrochefort.com/en/blog/home-insurance-multi-risk/ ; https://adlerrochefort.com/en/blog/home-insurance-protect-property/ ; https://adlerrochefort.com/en/blog/home-insurance-quinta-do-lago-vale-do-lobo/ ; https://adlerrochefort.com/en/blog/home-insurance-sagres-vila-do-bispo/ ; https://adlerrochefort.com/en/blog/home-insurance-sintra-cascais-villas/ ; https://adlerrochefort.com/en/blog/home-insurance-tavira/ ; https://adlerrochefort.com/en/blog/home-insurance-troia-setubal/ ; https://adlerrochefort.com/en/blog/home-staff-quarters-guest-annexes-outbuildings/ ; https://adlerrochefort.com/en/blog/insuring-property-portfolio-two-jurisdictions/ ; https://adlerrochefort.com/en/blog/liberty-mutual-home-insurance-portugal/ ; https://adlerrochefort.com/en/blog/property-held-company-structure-insurance/ ; https://adlerrochefort.com/en/blog/renovating-listed-heritage-property-portugal/ ; https://adlerrochefort.com/en/blog/second-home-rent-out-holiday-let-standard-home-cover/ ; https://adlerrochefort.com/en/blog/second-homes-empty-months-unoccupancy-clause-voids-cover/ ; https://adlerrochefort.com/en/blog/solar-panels-home-batteries-ev-chargers-policy-modern/ ; https://adlerrochefort.com/en/blog/swimming-pools-jetties-private-access-liability-nobody-insures/ ; https://adlerrochefort.com/en/blog/zurich-home-insurance-portugal/ ; https://adlerrochefort.com/en/earthquake-insurance-portugal/ ; https://adlerrochefort.com/en/flood-insurance-portugal/ ; https://adlerrochefort.com/en/second-home-insurance-portugal/ ; https://adlerrochefort.com/en/unoccupied-home-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/home-insurance-quote/	yes	Existing apartment/second-home/landlord and location guides address narrower risks; this is the established generic Home owner.
https://adlerrochefort.com/en/landlord-insurance-portugal/	en	General / specialist enquiry	existing	Form-related terminology or shared integration correction only; existing specialist/branch questions and page intent preserved.	https://adlerrochefort.com/en/landlord-insurance-portugal/		https://adlerrochefort.com/en/landlord-insurance-portugal/	yes	No new competing URL; original page and intent retained.
https://adlerrochefort.com/en/landlord-liability-insurance-portugal/	en	General / specialist enquiry	existing	Form-related terminology or shared integration correction only; existing specialist/branch questions and page intent preserved.	https://adlerrochefort.com/en/landlord-liability-insurance-portugal/		https://adlerrochefort.com/en/landlord-liability-insurance-portugal/	yes	No new competing URL; original page and intent retained.
https://adlerrochefort.com/en/non-resident-landlord-insurance-portugal/	en	General / specialist enquiry	existing	Form-related terminology or shared integration correction only; existing specialist/branch questions and page intent preserved.	https://adlerrochefort.com/en/non-resident-landlord-insurance-portugal/		https://adlerrochefort.com/en/non-resident-landlord-insurance-portugal/	yes	No new competing URL; original page and intent retained.
https://adlerrochefort.com/en/private-clients/	en	All four products / household review	existing Private Client page	Add direct Portuguese product quotation choices; preserve household review, editorial content and country navigation.	https://adlerrochefort.com/en/private-clients/	/en/professional-liability-insurance-portugal/#quote-form ; /en/home-insurance-quote/#quote-form ; /en/health-insurance-quote/#quote-form ; /en/car-insurance-portugal/#quote-form	https://adlerrochefort.com/en/private-clients/	yes	Household coordination or local positioning differs from individual product quotation intent; no new quotation page.
https://adlerrochefort.com/en/professional-liability-insurance-portugal/	en	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/en/ ; https://adlerrochefort.com/en/professional-liability-insurance-portugal/ ; 	https://adlerrochefort.com/en/professional-liability-insurance-portugal/#quote-form	https://adlerrochefort.com/en/professional-liability-insurance-portugal/	yes	Specialist profession articles cover narrower risks; this established Professional quotation route is reused.
https://adlerrochefort.com/en/rental-property-insurance-portugal/	en	General / specialist enquiry	existing	Form-related terminology or shared integration correction only; existing specialist/branch questions and page intent preserved.	https://adlerrochefort.com/en/rental-property-insurance-portugal/		https://adlerrochefort.com/en/rental-property-insurance-portugal/	yes	No new competing URL; original page and intent retained.
https://adlerrochefort.com/en/second-home-insurance-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/second-home-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/second-home-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/en/unoccupied-home-insurance-portugal/	en	Home	existing CTA/enquiry correction	Quotation CTA leads to complete existing product intake; original short form clearly remains an enquiry.	https://adlerrochefort.com/en/unoccupied-home-insurance-portugal/	https://adlerrochefort.com/en/home-insurance-quote/#quote-form	https://adlerrochefort.com/en/unoccupied-home-insurance-portugal/	yes	Related topic overlaps https://adlerrochefort.com/en/home-insurance-quote/; existing article/specific-risk page retained, no new organic page.
https://adlerrochefort.com/fr/	fr	All four products	existing homepage form	Five-field contact form plus links to detailed product forms; no risk fields in homepage form.	https://adlerrochefort.com/fr/	/fr/devis-auto/#quote-form ; /fr/devis-habitacao/#quote-form ; /fr/devis-saude/#quote-form ; /fr/devis-profissional/#quote-form	https://adlerrochefort.com/fr/	yes	Homepage navigation/general contact intent; product forms remain separate.
https://adlerrochefort.com/fr/devis-auto/	fr	Auto	new utility	Form-only destination fills a missing FR quotation flow; not an organic landing page.	https://adlerrochefort.com/fr/	https://adlerrochefort.com/fr/devis-auto/#quote-form	https://adlerrochefort.com/fr/devis-auto/	no (noindex,follow)	No other French product quotation page; excluded from organic search.
https://adlerrochefort.com/fr/devis-habitacao/	fr	Home	new utility	Form-only destination fills a missing FR quotation flow; not an organic landing page.	https://adlerrochefort.com/fr/	https://adlerrochefort.com/fr/devis-habitacao/#quote-form	https://adlerrochefort.com/fr/devis-habitacao/	no (noindex,follow)	No other French product quotation page; excluded from organic search.
https://adlerrochefort.com/fr/devis-profissional/	fr	Professional / Liability	new utility	Form-only destination fills a missing FR quotation flow; not an organic landing page.	https://adlerrochefort.com/fr/	https://adlerrochefort.com/fr/devis-profissional/#quote-form	https://adlerrochefort.com/fr/devis-profissional/	no (noindex,follow)	No other French product quotation page; excluded from organic search.
https://adlerrochefort.com/fr/devis-saude/	fr	Health	new utility	Form-only destination fills a missing FR quotation flow; not an organic landing page.	https://adlerrochefort.com/fr/	https://adlerrochefort.com/fr/devis-saude/#quote-form	https://adlerrochefort.com/fr/devis-saude/	no (noindex,follow)	No other French product quotation page; excluded from organic search.
https://adlerrochefort.com/il/	he	All four products	existing homepage form	Five-field contact form plus links to detailed product forms; no risk fields in homepage form.	https://adlerrochefort.com/il/	/il/liability-insurance-portugal/#hatzaa ; /il/home-insurance-portugal/#hatzaa ; /il/health-insurance-portugal/#hatzaa ; /il/car-insurance-portugal/#hatzaa	https://adlerrochefort.com/il/	yes	Homepage navigation/general contact intent; product forms remain separate.
https://adlerrochefort.com/il/car-insurance-portugal/	he	Auto	existing detailed product form	Complete three-step Auto quotation intake; existing product page reused.	https://adlerrochefort.com/il/ ; https://adlerrochefort.com/il/car-insurance-portugal/	https://adlerrochefort.com/il/car-insurance-portugal/#hatzaa	https://adlerrochefort.com/il/car-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/il/health-insurance-portugal/	he	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/il/ ; https://adlerrochefort.com/il/health-insurance-portugal/	https://adlerrochefort.com/il/health-insurance-portugal/#hatzaa	https://adlerrochefort.com/il/health-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/il/home-insurance-portugal/	he	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/il/ ; https://adlerrochefort.com/il/home-insurance-portugal/	https://adlerrochefort.com/il/home-insurance-portugal/#hatzaa	https://adlerrochefort.com/il/home-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/il/liability-insurance-portugal/	he	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/il/ ; https://adlerrochefort.com/il/liability-insurance-portugal/	https://adlerrochefort.com/il/liability-insurance-portugal/#hatzaa	https://adlerrochefort.com/il/liability-insurance-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/nl/	nl	All four products	existing homepage form	Five-field contact form plus links to detailed product forms; no risk fields in homepage form.	https://adlerrochefort.com/nl/	/nl/zzp-beroepsaansprakelijkheid-portugal/#offerte ; /nl/zorgverzekering-portugal/#offerte ; /nl/woonverzekering-portugal/#offerte ; /nl/autoverzekering-portugal/#quote-form	https://adlerrochefort.com/nl/	yes	Homepage navigation/general contact intent; product forms remain separate.
https://adlerrochefort.com/nl/autoverzekering-portugal/	nl	Auto	new utility	Form-only destination fills a missing NL quotation flow; not an organic landing page.	https://adlerrochefort.com/nl/	https://adlerrochefort.com/nl/autoverzekering-portugal/#quote-form	https://adlerrochefort.com/nl/autoverzekering-portugal/	no (noindex,follow)	Existing /nl/auto-importeren-portugal-verzekering/ and /nl/schadevrije-jaren-meenemen-portugal/ are informational guides; this form utility is noindex and does not compete organically.
https://adlerrochefort.com/nl/bedrijfsverzekering-portugal/	nl	Business (existing specialist)	existing	Shared policyholder/date/language fixes only; company and coverage questions preserved.	https://adlerrochefort.com/nl/bedrijfsverzekering-portugal/		https://adlerrochefort.com/nl/bedrijfsverzekering-portugal/	yes	No new competing URL; original page and intent retained.
https://adlerrochefort.com/nl/woonverzekering-portugal/	nl	Home	existing detailed product form	Complete three-step Home quotation intake; existing product page reused.	https://adlerrochefort.com/nl/ ; https://adlerrochefort.com/nl/woonverzekering-portugal/	https://adlerrochefort.com/nl/woonverzekering-portugal/#offerte	https://adlerrochefort.com/nl/woonverzekering-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/nl/zorgverzekering-portugal/	nl	Health	existing detailed product form	Complete three-step Health quotation intake; existing product page reused.	https://adlerrochefort.com/nl/ ; https://adlerrochefort.com/nl/zorgverzekering-portugal/	https://adlerrochefort.com/nl/zorgverzekering-portugal/#offerte	https://adlerrochefort.com/nl/zorgverzekering-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
https://adlerrochefort.com/nl/zzp-beroepsaansprakelijkheid-portugal/	nl	Professional / Liability	existing detailed product form	Complete three-step Professional / Liability quotation intake; existing product page reused.	https://adlerrochefort.com/nl/ ; https://adlerrochefort.com/nl/zzp-beroepsaansprakelijkheid-portugal/	https://adlerrochefort.com/nl/zzp-beroepsaansprakelijkheid-portugal/#offerte	https://adlerrochefort.com/nl/zzp-beroepsaansprakelijkheid-portugal/	yes	Existing translated product owner reused; related guides (where present) are informational, not newly created competing product pages.
